Cm_vector,Sc,Rf
"[-1.626760482788086, -2.7548036575317383, -0.18154820799827576, -0.9355311393737793, -0.7321399450302124, -2.0303642749786377, 2.5721163749694824, -3.6092827320098877, 1.3449305295944214, -1.7066755294799805, -2.226647138595581, 4.0593366622924805, -2.6227235794067383, -1.312253713607788, -0.027578391134738922, 1.7748181819915771, -3.6797261238098145, -2.8911590576171875, -2.447317361831665, 3.9693870544433594, -3.356874942779541, -1.2096284627914429, -1.3323500752449036e-05, 1.9537715911865234, 0.6245037913322449, 0.08198168873786926, 0.0009465860202908516, 0.06426209211349487, -0.8895299434661865, -0.05001457780599594, -0.20095926523208618, 2.1140105724334717, 1.5409982204437256, -1.4881463050842285, -0.8508435487747192, 3.040607452392578, 3.4340405464172363, 1.203977108001709, 2.8545615673065186, 1.5897161960601807, 1.050856113433838, 2.8545525074005127, -1.8511853218078613, 2.6797032356262207, -1.7026464939117432, 3.589742660522461, 2.2154641151428223, -1.648165225982666, 1.6585007905960083, 0.9601998329162598, -2.0344350337982178, 0.08665125072002411, 0.13503490388393402, 0.37741735577583313, -1.9668022394180298, 0.048886001110076904, -0.0076917074620723724, -1.2355272769927979, -0.8053344488143921, -0.22500789165496826, 1.9361910820007324, 1.6508848667144775, -0.14552780985832214, 3.094187021255493, 1.9429059028625488, 1.3546178340911865, -0.8972119092941284, -0.4450305104255676, -0.6865935325622559, -1.292281985282898, 0.11898815631866455, -0.22487200796604156, -0.664262592792511, -0.5850188732147217, -3.5155014991760254, 3.315127372741699, -3.861175060272217, 1.8377702236175537, 2.564126968383789, 1.943009376525879, -0.21529313921928406, 2.6762661933898926, 2.11173152923584, 2.0052032470703125, -0.1626993715763092, -2.8636257648468018, -0.5137013792991638, 3.2171919345855713, 1.8409862518310547, -1.2409313917160034, -3.0900604724884033, -3.4586524963378906, -2.2956128120422363, -1.821555733680725, -1.390819787979126, -3.054710865020752, 0.5790596008300781, 4.216442108154297, 1.620337963104248, -2.373223304748535, -0.6089338064193726, -2.5658106803894043, -3.2093842029571533, -2.239255428314209, 3.8910422325134277, -0.3623325824737549, 0.06919838488101959, 3.99006986618042, -3.537029266357422, 2.0150909423828125, -1.1341047286987305, 1.1253458261489868, -2.2837047576904297, -0.2913084030151367, 2.2811856269836426, 0.6200834512710571, 1.7069065570831299, -1.8551397323608398, -2.2929112911224365, -1.898270606994629, 1.4209610223770142, 1.4385721683502197, 0.37587881088256836, 2.7929060459136963, 3.4263505935668945, 4.034223556518555, -1.7736577987670898, 1.1442835330963135, 2.9857025146484375, 1.604597806930542, 0.674119234085083, 1.4793169498443604, -1.2064590454101562, -0.6216208934783936, 0.6420456171035767, 0.8981584310531616, -0.2358086109161377, 1.5230175256729126, 0.975131094455719, -0.9569711685180664, -3.258460521697998, -0.8215676546096802, -0.3720867931842804, -3.475468158721924, 2.077482223510742, -1.9181485176086426, 2.5100340843200684, 1.7560017108917236, -0.681045651435852, 0.6554198265075684, 1.1831886768341064, -2.2778377532958984, 1.4343246221542358, -4.084890365600586, -2.310328960418701, -1.2747154235839844, 2.0204172134399414, 0.046776801347732544, 1.891173243522644, 0.2711951732635498, 0.4746488332748413, -0.8093439340591431, 2.9304134845733643, -0.1517714262008667, 3.7568511962890625, 0.3065783381462097, 1.8267946243286133, -0.7762778401374817, 2.4632811546325684, -1.4539237022399902, 2.3229260444641113, -3.3867199420928955, 3.916260004043579, 0.8153274655342102, -0.6667251586914062, -0.43625420331954956, 2.6221601963043213, 1.6017534732818604, -2.9321327209472656, 1.0611674785614014, -2.4364073276519775, 0.4971217215061188, -1.6118059158325195, 1.4706177711486816, -0.43542367219924927, 1.5251410007476807, -0.3896685242652893, 1.46994149684906, -1.5121734142303467, -0.46164703369140625, -1.6519262790679932, -2.6507112979888916, 2.439558982849121, -2.502089500427246, -2.2986364364624023, -0.5027496218681335, -1.6805181503295898, -1.8009305000305176, 0.4212069511413574, 1.6556510925292969, -3.3522329330444336, 1.0636701583862305, -1.905402421951294, -2.3627424240112305, 2.7239410877227783, 1.2509369850158691, 1.5542911291122437, -3.1141774654388428, -2.632436752319336, 1.8353008031845093, 4.367009162902832, 1.016209363937378, -3.1994378566741943, -0.6501444578170776, 0.3918609023094177, -3.714411735534668, -0.025648072361946106, -2.9718546867370605, -1.592604160308838, 0.980127215385437, 1.902578353881836, 2.6906025409698486, -2.041909694671631, 0.3854307234287262, 0.518282949924469, 3.291919231414795, 1.4320666790008545, 0.5519763827323914, -0.620718240737915, 1.4729444980621338, -0.9094527959823608, 1.7222421169281006, 0.016863640397787094, -1.4358577728271484, -0.8356297016143799, 0.805038332939148, -0.5215626955032349, -1.9111255407333374, -2.0612881183624268, 1.8819363117218018, -1.5545158386230469, -0.6453908681869507, 2.959930896759033, -1.570637822151184, 0.6821715831756592, 1.0852079391479492, 1.9540691375732422, 1.2766588926315308, -1.9240961074829102, -2.2243025302886963, -3.0731496810913086, -2.5114290714263916, 0.4343366026878357, -0.04781045764684677, -0.48386573791503906, 0.2647823691368103, 3.4692230224609375, 0.502957820892334, 2.4815421104431152, 0.43133407831192017, -1.965043067932129, -1.673527479171753, 0.28054627776145935, -1.2793025970458984, -2.4017996788024902, 3.5817079544067383, 1.3410773277282715, 2.129249095916748, -2.2135257720947266, -3.218043804168701, 2.6803812980651855, -1.8141671419143677, 4.051761627197266, 0.20123538374900818, -0.781383216381073, -3.4547882080078125, 2.376802682876587, -1.755461573600769, 0.4511226415634155, -2.2141942977905273, 0.2865438163280487, 3.4796907901763916, -1.7460930347442627, -2.068871259689331, -0.9240895509719849, 0.4046165347099304, -0.6170142889022827, 2.7690610885620117, 1.7052700519561768, 1.917285442352295, -2.8922152519226074, 2.4279932975769043, -1.27372407913208, -1.3183441162109375, -0.08931878954172134, -1.5783538818359375, -0.23556524515151978, 1.8965282440185547, -1.2245064973831177, 0.8766359090805054, -3.8875365257263184, -2.7716641426086426, 0.5316009521484375, 0.13184572756290436, 1.4280592203140259, 3.074716567993164, 0.17823079228401184, 1.0247595310211182, 0.8238668441772461, -1.5775361061096191, 0.6390568017959595, -2.251326322555542, 1.4790568351745605, 0.5298871994018555, -2.8177173137664795, 3.1216697692871094, 0.6337288618087769, -2.2973437309265137, 0.3525809049606323, 3.4459657669067383, -0.16184541583061218, 2.118570327758789, -1.4935145378112793, -1.7453596591949463, -1.2149755954742432, -1.812530517578125, 0.18227258324623108, -3.1833996772766113, -0.5493745803833008, -2.766986608505249, 3.4144577980041504, -2.1325883865356445, -0.609424352645874, 0.23473840951919556, -2.2294445037841797, -2.619532585144043, -1.0539727210998535, -1.3650256395339966, 2.8341729640960693, -0.14778438210487366, 2.3602519035339355, -1.1185064315795898, 1.3033007383346558, 0.495638906955719, 1.9161529541015625, 2.797755241394043, 2.240128755569458, -2.9380550384521484, 2.629495143890381, -2.274320125579834, 1.6029915809631348, -2.913015842437744, 3.028053045272827, 2.410996437072754, -3.927870273590088, -1.9488248825073242, 4.709355354309082, -0.3196324110031128, -1.3628884553909302, -2.057201862335205, 2.433608055114746, -0.9590497016906738, -3.556121349334717, -1.0721806287765503, -2.1940884590148926, -1.8755097389221191, 2.429806709289551, 1.0153939723968506, -0.295340359210968, -2.7182655334472656, -1.3157260417938232, 0.8477709293365479, -1.5937073230743408, -2.2619071006774902, -0.10385095328092575, -2.964864730834961, -1.636326551437378, 1.9447038173675537, -1.711939811706543, -0.5717940330505371, -1.624263048171997, 4.372819900512695, 2.570107936859131, 1.8433032035827637, -0.36457234621047974, -0.13245877623558044, -0.5661357641220093, -2.8362936973571777, -0.901324987411499, -2.806997299194336, -0.2366737425327301, -2.957275629043579, 2.280027389526367, 0.4545356035232544, -2.121615409851074, 2.713773250579834, 0.14630477130413055, -2.610058069229126, 0.36533984541893005, 2.7617697715759277, 0.5510216355323792, 1.7263994216918945, 1.1509276628494263, 3.2628297805786133, 0.9917409420013428, -1.743717908859253, 1.5592472553253174, 4.0332183837890625, 2.8874804973602295, 3.282566547393799, -0.8690703511238098, -2.115391731262207, -0.07725454866886139, 2.8948986530303955, -0.32248783111572266, 2.2371835708618164, 0.7622712850570679, 1.3209772109985352, -1.4708406925201416, 0.96017986536026, -0.7304812073707581, 3.4447262287139893, -2.1369316577911377, 2.6147093772888184, -0.2359268218278885, -0.2561931610107422, 0.6436993479728699, 0.583336353302002, -3.2191996574401855, -2.143422842025757, 0.08007125556468964, 0.9252652525901794, -2.8005242347717285, -0.41001778841018677, 2.386378288269043, 0.7152933478355408, 1.1876544952392578, -0.5039855241775513, 0.8259505033493042, -3.046677589416504, -1.3241004943847656, 2.789184331893921, -1.3759613037109375, -0.5131267309188843, 1.530484914779663, -1.5566190481185913, 2.0783939361572266, 1.3727951049804688, -0.5631805658340454, -2.4376697540283203, 2.0240671634674072, -3.2207417488098145, 1.954132318496704, -0.01036821585148573, 2.338164806365967, 1.863948106765747, -1.1540415287017822, -0.8243287801742554, 2.3011248111724854, 0.5015063285827637, 1.1999635696411133, 1.0440785884857178, -1.4259514808654785, 3.824737548828125, 0.03486181050539017, 4.0070600509643555, 2.375156879425049, 1.3498146533966064, 1.793219804763794, 0.6267735362052917, 1.5244011878967285, -3.892284393310547, 0.34585273265838623, 0.5997438430786133, -1.7210826873779297, 1.9788949489593506, -2.547086715698242, 1.6649689674377441, -1.0965018272399902, 0.022728171199560165, 3.2000770568847656, 2.6426565647125244, 3.2373204231262207, -3.0394866466522217, 2.446589469909668, -0.008969509042799473, -1.595320224761963, 2.832406997680664, 1.2272894382476807, 1.635362148284912, 2.3526370525360107, 1.3862073421478271, 3.870756149291992, -2.2111384868621826, 2.7181921005249023, 1.6232881546020508, 3.1534929275512695, -0.7303012013435364, 2.377028465270996, -1.5184953212738037, -2.7810583114624023, -0.3820872902870178, -2.706101417541504, -2.2786617279052734, 0.6662757396697998, -2.617121696472168, -1.6458991765975952, 2.4879987239837646, 0.7002453804016113, 2.074687957763672, 3.093038558959961, 3.838301181793213, -1.1314102411270142, -1.1514387130737305, 3.0755820274353027, -2.0757031440734863, -1.392456293106079, -0.4287160038948059, 1.6403729915618896, 2.7938730716705322, -1.351298451423645, -2.214081287384033, 2.32273268699646, -3.519099712371826, 3.1508359909057617, -1.6471822261810303, -2.5711846351623535, 1.6240922212600708, 2.157524585723877, -1.6660799980163574, 1.0961525440216064, 2.543302536010742, -1.95404851436615, 2.7997899055480957, -2.586456298828125, 4.242834091186523, -1.2796344757080078, -2.12355899810791, 0.9786497354507446, -3.4848742485046387, 1.391955852508545, 3.7712392807006836, -1.2272530794143677, -2.0180516242980957, -2.855865955352783, -0.631685197353363, -1.8674561977386475, 1.2270280122756958, 3.3946404457092285, -1.1811803579330444, -1.7784297466278076, -1.105402946472168, 2.5824315547943115, 2.0308990478515625, 0.6641936898231506, 3.3467793464660645, 4.151068687438965, 0.05934114009141922, -0.22819624841213226, 2.0788321495056152, 2.925483465194702, -0.6854467391967773, -0.1543290913105011, -0.4715883433818817, -3.375434398651123, -1.574422836303711, -0.007424335461109877, -1.2270863056182861, -0.017908012494444847, -2.4712271690368652, 1.8490428924560547, 3.923179864883423, -0.867694616317749, -2.815868854522705, -0.23334380984306335, -1.3017562627792358, -1.2610328197479248, 0.604651689529419, -0.44890278577804565, -4.871186256408691, 0.9401598572731018, -1.752699613571167, 1.8282546997070312, 3.44097900390625, 0.5066096782684326, 2.6227760314941406, -2.5813589096069336, 2.040212631225586, 1.0097956657409668, -0.04694714769721031, 0.039444439113140106, -2.3420348167419434, -0.14848864078521729, 2.6277456283569336, -1.5943458080291748, -0.396356463432312, -0.3611813187599182, -0.43552273511886597, 1.6686108112335205, -0.37368136644363403, 0.5613770484924316, 2.6196742057800293, -1.0386041402816772, -0.037999674677848816, -3.8848066329956055, -0.787095844745636, 2.5027759075164795, 1.5447542667388916, -3.102004051208496, 1.5993781089782715, -1.828979730606079, 1.5737643241882324, -1.067460060119629, -0.2887346148490906, -3.0385870933532715, -2.7716524600982666, -3.509155750274658, 1.49785315990448, -2.873124122619629, -1.6903750896453857, -1.0679097175598145, 0.9607198238372803, -0.8083336353302002, 1.2976176738739014, 2.440790891647339, 1.659679889678955, 2.0190770626068115, -1.8795998096466064, 1.1027826070785522, 1.3448586463928223, -2.00423526763916, -0.5201196670532227, -2.6546735763549805, -1.3034403324127197, -2.201873779296875, 0.4999364912509918, -3.595623016357422, 1.016351580619812, -1.8496931791305542, -0.17726868391036987, -2.168266773223877, -0.20888125896453857, -3.5944435596466064, -2.40944766998291, 1.5168795585632324, 1.5246398448944092, 0.5141746997833252, -1.0054131746292114, -1.0996564626693726, -1.5287158489227295, -1.5532387495040894, 0.45641350746154785, -1.0018548965454102, 0.27661460638046265, 1.1275553703308105, 0.5061789155006409, 1.275858998298645, -0.45861905813217163, -1.8412901163101196, -3.1726155281066895, -1.740628957748413, 1.3887214660644531, -0.5799777507781982, -2.2093043327331543, 1.6229438781738281, -1.2608155012130737, 0.241361603140831, 0.8118314743041992, 0.2224513590335846, -1.0676671266555786, -1.7876594066619873, -2.9694602489471436, -2.752763032913208, 2.553656578063965, -1.4138766527175903, 1.6556389331817627, 0.711982786655426, -0.7491772174835205, -1.6194393634796143, -0.29034751653671265, -1.474073052406311, -0.1883905529975891, -2.6963863372802734, 2.9281978607177734, 0.8468643426895142, 0.08803971111774445, 2.568485736846924, -3.031315803527832, -1.0737931728363037, 1.5033031702041626, 1.1115806102752686, -3.1590476036071777, 3.783717155456543, -0.6121188998222351, -1.990021824836731, -3.0193123817443848, -0.2908799350261688, 2.2528858184814453, -1.1185541152954102, 2.1236395835876465, -3.130970001220703, 2.537410020828247, 2.1726934909820557, 0.7997069358825684, 0.7584109306335449, -0.21138468384742737, 1.906646490097046, 0.8870901465415955, 3.119558811187744, 2.021524667739868, 1.9886093139648438, 0.19840943813323975, 1.9425525665283203, 2.9251904487609863, 1.0249156951904297, 2.5966691970825195, -1.5956599712371826, 1.2899303436279297, 4.070594310760498, -2.616119384765625, 0.7317506074905396, -0.7657159566879272, 0.8526545763015747, -1.2460763454437256, -0.7917843461036682, 2.3699541091918945, -1.2497806549072266, 2.7463393211364746, 3.7200660705566406, -3.7487003803253174, -1.0266010761260986, -1.6966726779937744, 2.458275318145752, -1.0927691459655762, 1.239346981048584, -0.8994776010513306, 1.5702476501464844, 1.8593261241912842, 1.3234412670135498, -3.1496424674987793, 1.2147302627563477, -0.9207764267921448, 1.2875049114227295, 0.570632815361023, -1.5773289203643799, -0.5831745266914368, -1.1090095043182373, 0.9645605087280273, 0.7838997840881348, 1.2691314220428467, 2.8327927589416504, 0.2951134443283081, -3.3691189289093018, 0.4767414629459381, 3.13555908203125, -0.32155290246009827, -0.8870054483413696, -2.8382198810577393, -1.477527141571045, -0.5600446462631226, -0.8117367625236511, 0.4371822476387024, 1.63322114944458, -1.5072081089019775, 0.4021244943141937, 1.4160212278366089, 1.9573578834533691, -2.7968568801879883, -3.205460548400879, -1.5935475826263428, -1.0900490283966064, -1.996100664138794, 0.6988701224327087, 0.5443695187568665, 0.17235857248306274, 2.261707067489624, 0.9275034666061401, 3.2667102813720703, 3.39811372756958, -2.8589086532592773, 2.672027587890625, -1.6448485851287842, 0.8153908252716064, -1.0453822612762451, 1.21772301197052, -0.7821506857872009, 1.1450514793395996, -2.9985079765319824, 1.4245213270187378, -1.2530362606048584, 2.1030945777893066, -1.2410943508148193, -1.1002309322357178, -3.416194438934326, 1.401892900466919, -1.0204219818115234, -0.8088474273681641, 0.6692224740982056, 2.17801570892334, 1.10723876953125, -5.1908769607543945, 0.5029247999191284, 3.968053102493286, 0.33614200353622437, -1.1155338287353516, 3.8318939208984375, 2.8373537063598633, -0.4979996085166931, -3.6225132942199707, 0.4551859498023987, 1.5579900741577148, 1.6106230020523071, -2.133406400680542, -1.9976418018341064, 0.9204193353652954, -3.5057907104492188, -2.002039670944214, 0.09413349628448486, -0.8581088781356812, -0.7577025890350342, 2.8101372718811035, -2.856218099594116, 0.8291014432907104, 0.022346623241901398, -3.8444197177886963, -2.6665773391723633, 0.7356985807418823, -3.996358871459961, -1.4134522676467896, -0.5833020210266113, -0.7190581560134888, -2.443202495574951, -3.4195332527160645, 0.17343659698963165, 1.793849229812622, 1.200361728668213, 0.2932083010673523, -0.2506129741668701, -0.9053100347518921, -4.34770393371582, -2.3811147212982178, 0.8595169186592102, 0.4260258674621582, -1.6230058670043945, -0.4201998710632324, -0.09162256121635437, -0.13837933540344238, -0.14986298978328705, -1.3814351558685303, -0.833634614944458, -0.4860740900039673, 3.6273751258850098, 0.7338364124298096, 0.2395888864994049, -3.2822017669677734, 0.21333983540534973, 0.1063733622431755, 0.10453814268112183, -2.599454164505005, -1.123774766921997, 0.7569103240966797, -1.6387085914611816, 3.6627378463745117, -1.2696115970611572, -1.0602936744689941, -0.6013017892837524, 1.0817539691925049, -0.6733895540237427, 0.2283109724521637, -2.0468525886535645, 1.3530151844024658, 2.3735666275024414, 3.5998473167419434, -2.1767921447753906, -0.3619304895401001, -2.0179498195648193, -1.5244905948638916, 2.7884159088134766, -2.5746140480041504, -3.9356918334960938, -0.47358542680740356, 3.418431282043457, -0.20380288362503052, -3.9134135246276855, 1.0204730033874512, -2.4695897102355957, -0.8172236680984497, -2.113473415374756, 0.33058762550354004, 7.758196443319321e-05, -1.2434825897216797, -0.8934407234191895, 0.5573736429214478, -1.6513515710830688, 0.505479097366333, -1.4865639209747314, 1.2788965702056885, 0.502419114112854, 3.304819107055664, 2.3330936431884766, -2.11771559715271, -2.2349460124969482, 0.9985709190368652, 0.7137095332145691, -2.2302567958831787, -3.09072208404541, -1.2237248420715332, 0.4711017608642578, 0.678570032119751, 0.6791985034942627, -2.4057817459106445, 3.2872533798217773, -0.8747203350067139, 0.8349460363388062, -2.470724582672119, -1.824487328529358, -0.2985832989215851, 2.814087390899658, 1.459392786026001, 1.6093809604644775, -1.607255220413208, -1.3174203634262085, 0.3747291564941406, -0.1457558423280716, -4.0129218101501465, 3.567002296447754, 0.45378535985946655, 2.912900447845459, -1.1275811195373535, 1.0473802089691162, -0.42900606989860535, -0.9340829253196716, 0.28746145963668823, 1.3334014415740967, 0.9736005067825317, 2.687201976776123, 1.5489239692687988, -1.5341861248016357, -0.754927396774292, 4.043867111206055, 0.49816858768463135, -0.42453381419181824, 3.2081518173217773, 0.3328450918197632, -2.2888965606689453, -3.3238844871520996, -0.6986000537872314, 2.531522035598755, -2.752371311187744, -1.6212472915649414, 0.31336432695388794, -3.2902426719665527, -2.592007875442505, 0.9252543449401855, 2.9800829887390137, 0.6854621171951294, -1.1721713542938232, 0.7888283729553223, -1.6155929565429688, -0.88559889793396, -0.8974881768226624, 1.2779004573822021, 1.3903474807739258, -1.6419103145599365, 1.2015715837478638, -1.567488431930542, 0.11641702055931091, 1.8573615550994873, -2.484506845474243, 0.775962233543396, -2.7365493774414062, -1.966966152191162, -1.8278677463531494, 1.2702538967132568, 1.1035950183868408, 0.11120082437992096, -0.08718335628509521, 0.24661904573440552, 1.5651103258132935, 0.08909279108047485, -0.9185206890106201, 1.9749715328216553, 1.310319185256958, -1.5214422941207886, 0.7628886699676514, 1.6429641246795654, 3.4273624420166016, -1.4099899530410767, 2.671299934387207, 2.3584065437316895, 2.9513988494873047, -1.5448482036590576, 1.1726834774017334, 3.5302181243896484, -1.9962868690490723, -3.0592527389526367, -1.4136673212051392, 2.1199545860290527, 1.313626766204834, -2.9127910137176514, 0.8144749402999878, -1.6529277563095093, -1.872565507888794, 1.4094066619873047, 2.9403066635131836, -0.8097807168960571, 0.8545902967453003, 4.015557289123535, -3.576354503631592, -1.166615605354309, 2.057687759399414, 0.15096613764762878, -1.0272603034973145, 2.4656341075897217, -2.7564280033111572, -4.349236488342285, -3.1459455490112305, 0.09866112470626831, -1.6680718660354614, -1.7567980289459229, -1.378488302230835, -2.017364025115967, -3.398667812347412, 0.2704969346523285]",0.20000000298023224,0.3673025369644165
